station,rating
Tsukaguchi (Hankyu),3.7
Amagasaki (JR),3.7
Mukonoso,3.9
Nishinomiya (Hanshin),3.8
Inano,3.1
Kotoen,3.7
Nishinomiya (JR),3.5
Higashinaruo,3.6
Shukugawa,4.0
Eigashima,3.4
San-youozumi,3.3
Nishieigashima,3.5
Higashifutami,3.4
Nakayagi,3.3
Fujie,4.0
Hayashisakimatsuekaigan,3.8
San-yoakashi,3.7
Nishifutami,3.2
Nishinomiyakitaguchi,4.1
Namaze,3.7
Koshien,4.1
Naruo,3.8
Mondoyakujin,3.8
Koroen,3.9
Kurakuenguchi,4.0
Imazu (Hanshin),3.8
Koyoen,3.8
Nigawa,3.6
Imazu (Hankyu),3.7
Kusugawa,3.5
Suzaki,3.6
Mukogawadanchimae,4.0
Sakurashukugawa,3.9
Hanshinkokudo,3.5
Uchide,3.7
Ashiya (JR),3.7
Takarazuka,4.2
Ashiyagawa,3.5
Nakayamadera,3.4
Yamamoto (Hyogo),3.7
Itami (Hankyu),3.8
Nakayamakannon,3.5
Shin-itami,3.2
Itami (JR),3.5
Kitaitami,3.5
Obayashi (Hyogo),3.6
Aioi (Hyogo),3.8
Sakoshi,3.6
Nishiaioi,4.0
Une,3.0
Toyooka (Hyogo),3.9
Kokufu (Hyogo),3.5
Ebara,3.0
Kinosakionsen,4.1
Konotorinosato,4.1
Genbudo,3.3
Nagata (Kobeshiei),3.5
Takeno,3.6
Onoenomatsu,3.2
Kakogawa,3.7
Hamanomiya,3.5
San-yosuma,3.7
Befu (Hyogo),2.5
Hioka,3.2
Higashikakogawa,3.5
Kanno,3.4
Yakujin,3.5
Hoden,3.6
Harimacho,3.5
Ichiba (Kobedentetsu),3.5
Banshuako,3.7
Tenwa,4.0
Kamigori,3.7
Bizenfukukawa,3.8
Nishiwakishi,3.7
Kurodasho,3.3
Shinnishiwaki,2.8
Nihonhesokoen,3.8
Hie,2.9
Honkuroda,3.4
Funamachiguchi,3.3
San-yotarumi,3.7
Sakasegawa,3.5
Takarazukaminamiguchi,3.4
Mefujinja,3.4
Kiyoshikojin,3.6
Takedao,4.1
Hibarigaokahanayashiki,3.8
Kawanishiikeda,3.8
Sanda (Hyogo),3.7
Kawanishinoseguchi,3.7
Miki (Kobedentetsu),3.7
Mikiuenomaru,3.8
Omura (Hyogo),3.6
Hirono Golf Jomae,3.4
Ao,3.8
Shinsanda,3.3
Hirono (Hyogo),3.5
Woody Town Chuo,3.7
Aino,3.8
Minami Woody Town,3.7
Arai (Hyogo),3.2
Takasago (Hyogo),3.8
Iho,3.2
San-yosone,3.2
Uguisunomori,3.5
Takiyama,4.0
Sasabe,3.7
Tada (Hyogo),3.7
Uneno,4.0
Ichinotorii,3.0
Kawainishi,2.8
Kashiyama,3.4
Aonogahara,3.9
Ono (Hyogo),3.3
Ichiba (JR),3.0
Takino,3.1
Sandahonmachi,2.9
Kaibara (Hyogo),3.7
Kusano (Hyogo),5.0
Minamiyashiro,4.0
Hojomachi,3.8
Yashirocho,3.5
Hokkeguchi,4.2
Abiki,4.0
Harimashimosato,4.0
Osa,4.1
Tahara,3.9
Harimayokota,3.6
Sasayamaguchi,3.6
Tanbaoyama,4.0
Ichijima,3.1
Furuichi (Hyogo),3.5
Yabu,5.0
Yoka,3.4
Iso,3.5
Kuroi (Hyogo),3.7
Tanbatakeda,4.0
Tanikawa,3.6
Shimotaki,3.3
Kugemura,3.4
Ikuno (Hyogo),3.7
Aokura,2.0
Nii (Hyogo),3.0
Yanase,3.6
Wadayama,3.7
Takeda (Hyogo),4.1
Amaji,3.4
Harimatokusa,4.2
Mikazuki,4.1
Taki (Hyogo),2.8
Hontatsuno,3.7
Nishikurisu,3.4
Senbon,3.4
Tsurui,3.4
Niino (Hyogo),3.6
Teramae,3.7
Hase (Hyogo),3.7
Konoharaenshin,4.1
Kokenawa,3.8
Kozuki,4.0
Kuzaki,2.9
Sayo,3.4
Ishii (Hyogo),4.3
Hirafuku,4.1
Kasumi,3.8
Hamasaka,4.1
Shibayama,3.1
Amarube,4.4
Satsu,3.5
Yoroi,4.4
Igumi,4.4
Iwami,3.8
Kutani,3.6
Moroyose,4.1
Aina,3.0
Boeki Center,3.6
Gakuenmae (Nara),3.8
Nishinokyo,3.8
Kintetsunara,4.0
Nara,4.0
Heijo,3.6
Ayameike,3.6
Amagatsuji,3.4
Tenri,3.9
Haibara,3.5
Obitoke,3.8
Kujo (Nara),3.8
Tomio,3.5
Sanbonmatsu (Nara),1.0
Murouguchiono,3.5
Kyobate,3.8
Koriyama (Nara),3.6
Gakkenkitaikoma,3.8
Higashiikoma,3.7
Bojo,3.5
Kanahashi,3.7
Takada (Nara),3.4
Takadashi,3.8
Tsukiyama,2.5
Yamatotakada,3.9
Shakudo,3.9
Ukiana,2.9
Goido,4.0
JR Goido,2.9
Yamatoshinjo,3.8
Matsuzuka,3.4
Kintetsukoriyama,3.4
Tsutsui (Nara),3.4
Hirahata,3.7
Yamatokoizumi,3.2
Ichinomoto,4.1
Family Koenmae,3.5
Nikaido,3.6
Yuzaki,3.5
Yanagimoto,3.5
Nagara,3.3
Senzai,3.2
Makimuku,3.5
Kashiharajingumae,3.9
Miminashi,3.3
Kashiharajingunishiguchi,3.7
Yaginishiguchi,3.8
Yamatoyagi,3.7
Unebigoryomae,3.8
Unebi,3.7
Masuga,3.5
Ninokuchi,3.7
Okadera,3.8
Kasanui,3.7
Kaguyama,3.3
Yamatoasakura,3.1
Sakurai (Nara),3.6
Daifuku,4.7
Hasedera,3.8
Miwa,3.7
Kitauchi,3.8
Yamatofutami,3.7
Gojo (Nara),3.5
Kusurimizu,3.9
Yoshinoguchi,3.4
Kuzu,3.5
Wakigami,3.9
Kintetsugose,3.6
Gose,3.2
Fukugami,3.4
Oshimi,3.5
Minamiikoma,3.4
Ichibu,3.2
Nabata,3.8
Haginodai,3.4
Higashiyama (Nara),4.0
Hozanji,3.8
Shizumi,3.1
Sekiya (Nara),3.3
Nijozan,3.4
Kintetsushimoda,3.5
Nijojinjaguchi,3.2
Kashiba,3.3
Hatakeda,4.1
Taimadera,3.3
Kintetsushinjo,2.8
Tatsutagawa,3.7
Motosanjoguchi,3.4
Seyatakiguchi,3.4
Heguri,3.9
Shigisanshita,3.8
Sango (Nara),3.3
Horyuji,3.8
Ikebe,3.6
Kuroda (Nara),2.8
Tawaramoto,3.6
Nishitawaramoto,3.7
Ichio,3.3
Tsubosakayama,3.7
Asuka,3.8
Owada,3.5
Samitagawa,3.7
Hashio,3.4
Yamatokamiichi,3.8
Yoshinojingu,4.0
Muda,3.5
Koshibe,3.4
Shimoichiguchi,3.7
Yoshino (Nara),4.1
Oada,3.4
Wakayamashi,3.8
Nichizengu,3.3
Wakayama,3.4
Kimiidera,3.4
Miyamae,3.3
Okazakimae,3.2
Kamayama,3.5
Kotsu Center Mae,3.6
Kii,2.8
Tainose,3.3
Kozaki (Wakayama),3.3
Kiinakanoshima,3.7
Musota,3.4
Kinokawa,3.4
Kiwa,3.6
Isonoura,4.4
Kada (Wakayama),4.2
Idakiso,4.2
Senda,2.5
Kuroe,3.5
Nakamatsue,3.9
Higashimatsue (Wakayama),3.7
Wakayamadaigaku-mae,3.8
Hachimanmae (Wakayama),4.1
Kiiogura,3.7
Hoshiya,2.6
Sando,4.9
Tanakaguchi,3.2
Funato,4.0
Kire,3.5
Kainan,3.8
Wakayamako,3.8
Nirigahama,4.4
Nishinosho,3.9
Shimizuura,4.0
Kamogo,3.6
Shimotsu,3.5
Oikeyuen,3.5
Nishiyamaguchi,3.0
Suda,3.8
Rinkanden-entoshi,3.3
Kiiyamada,3.0
Kiishimizu,4.1
Hashimoto (Wakayama),3.7
Miyukitsuji,3.6
Kamuro,4.1
Kimitoge,3.8
Koyaguchi,3.7
Shimohyogo (Wakayama),2.5
Kiimiyahara,3.4
Minoshima,3.6
Hatsushima,3.4
Kiigobo,4.0
Shiyakushomae (Wakayama),4.1
Wasa,3.4
Gobo,3.8
Nishigobo,4.3
Gakumon,4.2
Inami,4.1
Dojoji,3.9
Inahara,3.0
Kiiuchihara,3.1
Kiitanabe,3.8
Haya,3.5
Kiishinjo,3.2
Asso,3.2
Minabe,3.8
Shirahama,3.8
Kiisano,3.4
Miwasaki,3.3
Uchita,3.6
Nate,2.9
Kokawa,3.7
Nishikaseda,3.4
Shimoisaka,3.2
Kanrojimae,3.7
Kiinagata,4.0
Kaseda,3.4
Iwade,3.6
Otani (Wakayama),2.1
Myoji,3.6
Kiihosokawa,3.8
Nakaiburi,3.0
Koyasan,4.1
Koyashita,4.1
Kudoyama,4.1
Shimokosawa,4.0
Yuasa,3.8
Hirokawa Beach,3.6
Kiiyura,3.3
Iwashiro,3.9
Kirime,3.7
Kiihiki,3.3
Kiitonda,4.0
Tsubaki,3.5
Esumi,3.8
Susami,4.2
Wabuka,4.0
Mirozu,4.0
Kiikatsuura,3.8
Nachi,3.8
Taiji,3.5
Ukui,3.9
Kiiuragami,3.2
Shimosato,3.4
Kiitenma,3.0
Yukawa,4.5
Koza,4.3
Kiiarita,4.4
Kiihime,4.3
Kushimoto,3.8
Tanami,4.0
Kiitahara,3.7
Tako,4.5
Tottori,3.8
Aoya,4.1
Tsunoi,3.4
Koyama,3.5
Tottoridaigakumae,3.5
Kawahara,3.3
Kunifusa,5.0
Hogashikoge,3.9
Hamamura,3.8
Hogi,4.1
Mochigase,4.3
Fukube,3.5
Suetsune,3.3
Takagari,4.0
Inabayashiro,4.7
Yonago,3.7
Kawasakiguchi,3.3
Sanbonmatsuguchi,3.2
Hokidaisen,3.7
Yodoe,4.3
Yumigahama,3.5
Wadahama,3.6
Oshinozucho,3.3
Higashiyamakoen (Tottori),3.7
Fujimicho (Tottori),3.7
Goto,3.6
Kishimoto,3.7
Sakaiminato,4.1
Bakuromachi,3.2
Kurayoshi,3.9
Yura,4.0
Agarimichi (Tottori),3.8
Babasakicho,3.3
Nakahama,3.6
Yonagokuko (JR),3.8
Takamatsucho,3.8
Amariko,3.6
Oiwa,4.2
Higashihama,4.1
Wakasa,4.3
Koiyamagata,4.2
Chizu,3.9
Yamasato,3.7
Haji,3.3
Inabafunaoka,4.6
Tanbi,4.3
Yazukokomae,4.5
Hatto,4.7
Tokumaru,4.5
Hayabusa,4.4
Abe,4.5
Matsuzaki (Tottori),3.3
Tomari (Tottori),4.0
Akasaki,3.3
Urayasu (Tottori),3.5
Yabase,3.0
Shimohojo,4.1
Nakayamaguchi,3.2
Daisenguchi,3.9
Nawa (Tottori),3.8
Mikuriya,3.7
Shimoichi,3.7
Hokimizoguchi,3.9
Shoyama,3.9
Kamiiwami,4.0
Neu,3.9
Kurosaka,3.4
Ebi,3.9
Muko,3.2
Nagi,4.4
Aikamachi,3.8
Matsue,3.8
Higashimatsue (Shimane),3.3
Matsueshinjikoonsen,4.0
Matsue Vogel Park,4.4
Tsunomori,3.7
Yasugi,3.9
Asahigaoka,3.7
Matsue English Garden Mae,4.1
Shobara,3.5
Shinji,3.8
Minamishinji,4.1
Kimachi,3.3
Tamatsukurionsen,3.6
Iya,3.5
Nagae,4.6
Hamada,3.9
Nishihamada,3.7
Shimoko,4.1
Orii,4.6
Hashi,4.1
Sufu,4.5
Mihomisumi,3.9
Okami,4.2
Izumoshi,4.0
Nishiizumo,3.9
Izumojinzai,3.7
Kawato,4.0
Takeshi,4.6
Unshuhirata,4.1
Yokan,3.9
Otsumachi,4.5
Nunozaki,3.9
Tabushi,3.8
Ichibataguchi,4.3
Konan (Shimane),4.0
Sono,3.4
Oda (Shimane),3.7
Takahama (Shimane),3.3
Izumotaishamae,4.2
Hamayamakoenkitaguchi,3.3
Tagi,4.3
Otera,3.3
Naoe,3.5
Midami,3.6
Inonada,4.8
Masuda,3.8
Iinoura,4.0
Iwamiyokota,4.0
Iwamitsuda,4.3
Kamate,3.9
Todakohama,3.7
Honmataga,4.0
Hane,4.3
Isotake,3.8
Odashi,3.7
Kute,4.6
Shizuma,4.1
Nima,4.0
Maji,4.4
Yunotsu,3.7
Iwamifukumitsu,3.8
Arashima,3.6
Shimokuno,3.8
Kamedake,4.2
Tsunozu,3.6
Uyagawa,3.6
Gotsu,3.6
Kuromatsu (Shimane),3.7
Kamonaka,4.5
Kisuki,4.2
Hinobori,4.2
Izumoyashiro,4.5
Izumodaito,4.5
Hataya,4.6
Izumoyokota,4.1
Yakawa,3.9
Izumominari,3.7
Izumosakane,4.3
Miinohara,4.2
Higashiaohara,3.7
Aohara,4.5
Nichihara,3.8
Tsuwano,4.2
Izumokagakukan Park Town Mae,3.7
Koyukan Shin-eki,4.0
Okayama,4.0
Bizenmikado,3.0
Omoto,3.5
Bizennishiichi,3.1
Ashimori,3.3
Hokaiin,3.7
Bizen-ichinomiya,3.7
Kitanagase,3.7
Niwase,3.5
Daianji,3.2
Kumayama,3.6
Bitchutakamatsu,3.9
Makiyama,3.8
Bizenhara,3.5
Takebe,3.8
Fukuwatari,3.8
Kome,3.4
Tamagashi,3.5
Nonokuchi,3.8
Takashima (Okayama),4.0
Higashiokayama,3.5
Nishigawara,3.5
Odara,3.5
Osafune,3.5
Joto (Okayama),3.2
Seto,3.6
Saidaiji,4.0
Mantomi,3.6
Odomi,3.3
Uematsu,2.7
Seno,3.9
Bitchumishima,3.0
Hazakawa,3.1
Bizenkataoka,3.8
Tsuneyama,3.4
Hachihama,3.5
Chayamachi,3.8
Hikosaki,2.9
Bizenkatakami,3.3
Uno,3.8
Hayashima,3.5
Kurashiki,3.9
Nakasho,3.7
Kojima,3.6
Kyujomae (Okayama),3.7
Kurashikishi,3.8
Kimi,3.2
Nishiachi,3.7
Nishitomii,3.0
Sakae (Okayama),4.0
Tokiwa (Okayama),3.3
Mizushima,3.1
Yayoi,3.5
Urada (Okayama),4.0
Kaminocho,2.9
Shinkurashiki,3.5
Konko,3.5
Kuguhara,2.6
Fukui (Okayama),3.8
Kawabejuku,3.8
Soja,3.8
Kibinomakibi,3.6
Bitchukurese,3.3
Kiyone,3.7
Mitsubishijikomae,3.4
Mimasakakamo,4.1
Mimasakakawai,4.5
Mimasakatakio,4.5
Tsuyama,3.7
Tsuyamaguchi,3.0
Innosho,3.3
Higashitsuyama,3.5
Mimasakaosaki,3.3
Takano (Okayama),4.0
Chiwa,4.6
Miura,4.5
Mimasakasendai,4.6
Sarayama,2.8
Tsuboi,3.9
Mimasakaoiwake,3.3
Kamenoko,4.0
Tomihara,3.6
Bizentai,3.5
Kasaoka,3.6
Satosho,3.3
Daimon (Hiroshima),3.3
Oda (Okayama),4.0
Kamogata,3.4
Ibara (Okayama),3.5
Komoriutanosatotakaya,3.0
Izue,3.2
Sounnosatoebara,3.9
Yakage,3.7
Higashisoja,3.6
Hattori,3.3
Gokei,3.1
Minagi,4.4
Bitchuhirose,3.3
Hiwa,3.0
Bitchutakahashi,4.1
Kinoyama,3.5
Bitchukawamo,3.2
Hokoku,3.6
Ikura,4.1
Ishiga,3.7
Niimi,3.5
Osakabe,3.0
Tajibe,3.6
Iwayama,4.7
Niizato (Okayama),4.0
Bitchukojiro,4.0
Ashidachi,4.1
Nochi,4.2
Yagami,5.0
Iri,3.2
Inbe,3.7
Kagato,3.6
Nishikatakami,3.3
Mitsuishi,3.4
Hinase,3.7
Sogo,3.6
Yoshinaga,3.4
Wake,3.6
Hayashino,3.6
Yuge,3.9
Chugokukatsuyama,4.1
Mimasakaochiai,4.1
Komi (Okayama),3.4
Kuse,4.2
Tsukida,4.1
Miyamotomusashi,3.8
Mimasakaemi,4.1
Narahara,4.0
Ohara (Okayama),4.0
Mimasakadoi,4.1
Nishiawakura,3.5
Mitani (Okayama),4.0
Katsumada,3.9
Nishikatsumada,3.4
Awakuraonsen,3.8
Tanjoji,3.7
Obara,2.5
Sakane,3.1
Hiroshima,4.0
Shin-hakushima (JR),3.8
Nishihiroshima,3.6
Hirodenhonshamae,3.8
Teramachi,4.0
Takanobashi,4.2
Johoku,3.9
Yokogawa (Hiroshima),4.1
Miyukibashi,3.8
Kamiyachohigashi,3.7
Hesaka,3.4
Hatsukaichi,4.0
Itsukaichi,3.9
Tenjingawa,3.4
Mukainada,3.3
Danbara 1-chome,3.5
Shin-inokuchi,3.7
Kusatsu (Hiroshima),3.9
Takasu (Hiroshima),3.7
Higashitakasu,4.2
Furue,3.4
Kan-onmachi (Hiroshima),4.3
Funairisaiwaicho,3.9
Funairi-minami,4.2
Bishamondai,3.9
Ozuka (Hiroshima),4.0
Koikikoenmae,3.5
Tomochuo,4.0
Omachi (Hiroshima),3.6
Furuichibashi,3.1
Shichikenjaya,3.5
Nakasuji,3.0
Furuichi (Hiroshima),3.8
Midorii,3.2
Akinagatsuka,3.5
Shimogion,3.3
Chorakuji,3.9
Tomo,3.3
Obara (Hiroshima),3.0
Gionshinbashikita,3.4
Nishihara (Hiroshima),3.4
Bairin (Hiroshima),3.3
Kamiyagi,3.9
Nakashima (Hiroshima),3.0
Kamifukawa,3.9
Akiyaguchi,3.5
Kumura,3.2
Nakafukawa,3.3
Kodo-Homachigawa,4.0
Aki-Kameyama,4.0
Shimofukawa,3.0
Karuga,4.1
Ibaraichi,3.9
Kamimita,3.6
Shirakiyama,4.2
Shiwaguchi,4.0
Nakamita,2.8
Akinakano,4.3
Nakanohigashi,3.1
Kaitaichi,3.6
Yano,3.5
Saekikuyakushomae,4.1
Rakurakuen,3.9
Sanyo-jogakuen-mae,4.3
Kure,3.6
Akiaga,3.5
Shinhiro,3.0
Kawaraishi,3.3
Nigata,3.3
Karugahama,3.5
Akikawajiri,3.2
Hiro,4.5
Yoshiura,3.8
Kure Portpia,3.9
Koyaura,3.2
Ato,3.1
Yasuura,3.9
Kazahaya,3.5
Takehara,3.2
Shiraichi,2.5
Onori,2.8
Tadanoumi,3.8
Akinagahama,3.1
Yoshina,4.6
Mihara,3.7
Itozaki,3.5
Hongo (Hiroshima),3.3
Kochi,4.0
Akisaizaki,4.0
Onomichi,4.0
Matsunaga,3.5
Higashionomichi,3.3
Fukuyama,3.8
Higashifukuyama,3.6
Shimokawabe,4.3
Shin-onomichi,3.3
Bingoakasaka,3.3
Kamitode,4.2
Takagi (Hiroshima),4.0
Tode,3.7
Ekiya,4.0
Chikata,3.5
Managura,3.7
Michinoue,3.8
Yudamura,3.8
Kannabe,3.5
Goryo (Hiroshima),4.0
Yuno,3.7
Yokoo,3.7
Shin-ichi,3.6
Bingohonjo,3.3
Kawasa,3.8
Ukai,4.0
Fuchu (Hiroshima),3.8
Joge,3.8
Bingoyano,4.2
Shiwachi,3.3
Nishimiyoshi,3.9
Miyoshi,3.9
Mirasaka,3.9
Shiomachi,4.3
Kisa,4.0
Bingoyasuda,4.1
Kajita,5.0
Konu,3.6
Yatsugi,3.7
Bingoshobara,4.1
Kotachi,4.0
Shimowachi,4.2
Nanatsuka,3.8
Bingomikkaichi,4.2
Bingosaijo,4.3
Hibayama,4.4
Hirako,3.6
Onuka,3.6
Bingoyawata,4.0
Yamanouchi (Hiroshima),4.1
Otake,3.1
Kuba,3.7
Saijo (Hiroshima),3.3
Nishitakaya,3.2
Nyuno (Hiroshima),4.0
Jike,4.1
Hachihonmatsu,3.3
Miyauchikushido,3.1
Ajina,3.4
Miyajimaguchi,3.9
Onoura,3.8
Maezora,3.9
Yoshidaguchi,3.8
Saka,3.6
Mizushiri,3.7
Bingomikawa,3.3
Mitaki,3.5
Fudoinmae,3.8
Taka,4.0
Kamikawatachi,4.0
Hijiyamashita,4.1
Dogoyama,4.1
Higashihiroshima,3.4
Hiroshimaeki,4.0
Ayaragi,3.6
Hatabu,3.5
Shimonoseki,3.9
Shinshimonoseki,3.4
Kajikurigodaichi,3.4
Ozuki,3.2
Yasuoka,3.3
Kogushi,3.7
Kawatanaonsen,3.9
Habu,3.6
Umegato,3.3
Kuroimura,3.7
Ukahongo,4.2
Yutama,3.6
Takibe,3.6
Ofuku,4.0
Minamiomine,4.0
Yoshimi,3.8
Fukue,4.0
Agawa,4.1
Nagatoawano,3.6
Kottoi,4.2
Nagatofutami,4.1
Ubeshinkawa,4.4
Iwahana,3.3
Tokonami,3.6
Koto,3.6
Kotoshiba,3.2
Higashishinkawa (Yamaguchi),3.9
Ubemisaki,3.8
Tokiwa (Yamaguchi),3.8
Ube,3.1
Asa,3.4
Kusae,3.7
Onoda,3.5
Tsumazaki,4.0
Nagatonagasawa,4.3
Maruo,3.0
Mine,3.7
Onodako,3.4
Suzumeda,3.7
Minaminakagawa,3.3
Hon-yura,3.5
Suosayama,3.5
Daido,3.6
Yotsutsuji,3.4
Yabara,3.5
Yudaonsen,3.7
Miyano,3.8
Otoshi,3.4
Nihozu,3.9
Yamaguchi (Yamaguchi),3.8
Ajisu,3.6
Iwakura (Yamaguchi),3.2
Mitani (Yamaguchi),3.7
Tokusa,4.2
Chomonkyo,4.0
Jifuku,4.5
Nabekura,4.1
Kamiyamaguchi,3.6
Hofu,2.6
Kagawa,3.5
Fukamizo,3.0
Kamigo,3.4
Shin-yamaguchi,3.8
Suoshimogo,3.4
Tonomi,3.7
Kamikagawa,3.4
Niho,3.8
Tokuyama,3.8
Heta (Yamaguchi),3.8
Fukugawa,3.3
Nagusa,4.3
Hagi,4.3
Higashihagi,3.9
Esaki,4.1
Tamae,3.5
Nagatooi,4.0
Susa,3.9
Nago,4.2
Koshigahama,3.8
Kudamatsu (Yamaguchi),4.7
Ikunoya,3.6
Suohanaoka,3.3
Suokubo,4.1
Kushigahama,3.2
Iwakuni,3.7
Minamiiwakuni,3.0
Minamigochi,3.8
Kawanishi (Yamaguchi),3.3
Nishiiwakuni,4.2
Fuju,3.0
Waki,3.5
Shuchikasagami,3.0
Kinmeiji,3.9
Kuga,3.5
Suotakamori,4.0
Yukaba,3.6
Yonekawa,3.4
Shin-iwakuni,3.4
Seiryu-shin-iwakuni,3.8
Tsuzu,3.0
Kitagochi (Yamaguchi),3.9
Nishikicho,3.9
Kawayama,3.5
Hashirano,3.5
Yanaze,3.7
Mukuno,3.5
Yu,4.7
Kojiro (Yamaguchi),3.8
Hikari,3.6
Shimata (Yamaguchi),2.7
Tabuse,3.0
Senzaki,4.0
Nagatoshi,3.6
Nagatoyumoto,3.9
Hitomaru,3.8
Itamochi,3.3
Kiwado,4.2
Nagatofuruichi,4.1
Nagatomisumi,3.6
Ii,4.4
Igami,4.3
Yanai,3.4
Obatake,3.9
Yanaiminato,3.2
Shigeyasu,3.9
Shirogahara,4.3
Atsu,3.6
Okawachi,3.8
Katsuma,2.8
Shinnan-yo,3.3
Takamizu,3.4
Yunoto,4.1
Mede,4.0
Nagatomotoyama,4.2
Hamagochi,3.7
Minamionoda,3.8
Utago,4.2
Kiyo,4.2
Shinome,4.5
Sanmi,4.7
Naguwa,4.3
Negasa,3.7
Tokushima,3.8
Awatomida,3.7
Niken-ya,4.0
Akui,4.2
Jizobashi,4.0
Ko (Tokushima),3.8
Bunkanomori,3.9
Shozui,3.7
Yoshinari,3.7
Chuden (Tokushima),3.8
Minamikomatsushima,3.7
Ishii (Tokushima),3.9
Ikenotani,3.6
Tatsumichi,2.7
Awaotani,3.3
Bando,4.0
Awakawabata,4.1
Kyokaimae,3.4
Konpiramae,3.3
Muya,3.3
Sanukiaioi,3.9
Awaakaishi,4.0
Tatsue,3.9
Hanoura,3.5
Kuwano,3.9
Aratano (Tokushima),3.9
Awatachibana,3.9
Anan,4.1
Minobayashi,4.2
Awafukui,3.6
Awanakashima,4.5
Nishibara (Tokushima),3.8
Kamojima,3.3
Ushinoshima,3.4
Oezuka,3.8
Nishioe,3.8
Gaku,4.1
Awakawashima,3.9
Awayamakawa,3.5
Oshima,3.9
Kawata,3.8
Yamase,2.2
Anabuki,3.4
Awahanda,5.0
Eguchi,3.9
Sadamitsu,3.7
Tsuji,3.0
Awaikeda,3.9
Iyaguchi,3.6
Hashikura,3.7
Minawa,3.6
Tsubojiri,4.4
Oboke,4.2
Mikamo,3.5
Koboke,4.4
Awakawaguchi,3.6
Shimoura,4.3
Kitagawachi (Tokushima),3.3
Mugi,3.9
Hegawa,4.5
Yuki,4.3
Hiwasa,3.9
Kiki,4.0
Awakainan,4.0
Asakawa,3.8
Kaifu,3.9
Shishikui,3.4
Itano,3.3
Awaomiya,3.9
Awakamo,3.3
Tainohama,4.7
Showacho (Kagawa),3.2
Imabashi,3.5
Kataharamachi (Takamatsu),3.9
Okimatsushima,3.6
Shioya (Takamatsu),3.3
Yakuri,3.8
Kinashi,3.9
Kozai,3.6
Ota (Takamatsu),3.7
Nogakubumae,3.8
Busshozan,3.8
Mizuta,4.0
Kukodori,3.4
Sanjo (Takamatsu),3.5
Hanazono (Takamatsu),3.4
Hayashimichi,4.1
Ritsurin,3.7
Ritsurinkoen,3.8
Enza,3.8
Okamoto (Takamatsu),3.7
Takamatsu (Kagawa),3.9
Takata (Takamatsu),3.8
Nishimaeda,4.0
Takamatsuchikko,3.9
Kasugagawa,3.2
Katamoto,3.9
Kitacho,3.2
Kitahigashiguchi,3.8
Motoyama (Takamatsu),4.4
Ritsurinkoenkitaguchi,3.3
Ikenobe,4.0
Kazashigaoka,4.4
Kokubu (Kagawa),3.7
Hashioka,3.4
Utazu,3.8
Sue,3.7
Kotoden-yashima,3.9
Furutakamatsu,3.7
Furutakamatsuminami,3.0
Omachi (Takamatsu),3.8
Sanukimure,3.0
Yakuriguchi,2.8
Yakurishinmichi,4.3
Hara (Takamatsu),3.2
Fusazaki,4.7
Rokumanji,3.5
Okada (Takamatsu),3.2
Kurikuma,4.0
Marugame,2.9
Sanukishioya,3.5
Konzoji,3.4
Zentsuji,3.6
Tadotsu,3.7
Yasoba,4.6
Sakaide,3.6
Sanukifuchu,3.8
Hayuka,4.3
Kamogawa,3.5
Kotodenkotohira,4.0
Kotohira,4.0
Kaiganji,3.9
Kan-onji (Kagawa),3.6
Toyohama,3.8
Minoura,3.8
Motoyama (Kagawa),4.4
Mino,4.0
Sanukitsuda,4.1
Shido,3.1
Kotodenshido,4.0
Nagao (Takamatsu),3.9
Orange Town,3.8
Zoda,3.8
Tsuruwa,3.1
Sanukishirotori,3.3
Hiketa,3.6
Nibu,3.4
Kurokawa (Kagawa),3.6
Sanukisaida,4.0
Takase (Kagawa),3.9
Takuma,3.8
Hijidai,3.6
Hiragi,4.3
Ido,3.5
Kumonmyo,3.0
Gakuendori,4.0
Shirayama (Takamatsu),4.3
Takinomiya,4.6
Ayagawa,3.8
Hatada,4.0
Enai,3.7
Tsushimanomiya,4.0
Kinuyama,3.1
Komachi,4.0
Miyatacho,3.5
Mitsuhama,3.6
Asanami,4.2
Katsuyamacho,3.7
Matsuyama (Ehime),4.0
Ishitegawakoen,4.2
Iyotachibana,3.6
Fukuonji,3.3
Awai,3.9
Iyowake,3.9
Ichitsubo,3.7
Doida,3.2
Dogoonsen,4.2
Mitsu,3.6
Minatoyama,3.7
Matsuyamashi,4.0
Koyodai,3.4
Kenchomae (Ehime),3.6
Dobashi (Ehime),3.4
Iyohojo,3.7
Kitakume,3.6
Kume,3.5
Kamiichiman,3.5
Sekijujibyoinmae,3.1
Heiwadori 1-chome,3.3
Minamimachi,4.1
Takanoko,3.2
Horie,3.2
Matsuyamashieki,4.1
Oura,3.3
Yamanishi,3.2
Otemachi (Ehime),3.8
Nishihoribata,4.0
Yanagihara (Ehime),2.8
Keisatsushomae,3.5
Kayamachi 6-chome,3.7
Honmachi 6-chome,3.5
Honmachi 3-chome,3.5
Honmachi 4-chome,5.0
Ushibuchidanchimae,4.2
Umenomoto,3.1
Hirai (Ehime),4.0
Nishikinuyama,3.7
Takahama (Ehime),4.2
Kiyacho,4.0
Shimizumachi,4.2
Honmachi 5-chome,3.5
Shiyakushomae (Ehime),3.9
Baishinji,4.3
Ushibuchi,3.5
Teppocho,4.5
Masaki,4.3
Yokogawara,3.9
